,0,1,2,3,4,5,6,7,8,9,10,11
1744,7472,"See Joe, that's why your parents told you not to jump on the bed.",Chandler,0,0,746,0,3,3,"00:00:16,599","00:00:20,769",746_0_train
1745,7451,Yes please.,Chandler,0,0,744,4,1,8,"0:00:30,364","0:00:31,264",744_4_train
1746,9499,Do it!,Phoebe,4,1,946,12,1,11,"0:00:31,091","0:00:31,300",946_12_train
1747,3278,"Yes, remember that time on the frozen lake?",Phoebe,0,0,327,5,5,22,"00:18:33,654","00:18:37,615",327_5_train
1748,2138,Here’s your call sheet for tomorrow.,The Assistant Director,0,0,210,9,7,23,"00:18:49,169","00:18:52,255",210_9_train
1749,6121,We can get--what are those--those patches!,Rachel,0,0,614,15,5,18,"0:15:09,334","0:15:11,126",614_15_train
1750,814,Does anyone else think David Copperfield is cute?,Chandler,0,0,87,0,3,5,"00:02:30,567","00:02:33,110",87_0_test
1751,4109,What are you talking about? Lots of things rhyme with Rachel. Bagel. Mail. Jail. Bail. Able. May-pole.,Joey,0,0,420,5,4,10,"00:07:06,092","00:07:15,225",420_5_train
1752,7155,Hey Joe! You wanna shoot some hoops?,Chandler,4,1,709,0,8,20,"00:02:40,982","00:02:42,817",709_0_train
1753,909,There’s nothing to handle.,Rachel,4,1,89,7,4,20,"0:09:47,097","0:09:48,219",89_7_train
1754,3407,What?,Rachel,1,2,338,3,4,18,"00:15:53,994","00:15:54,000",338_3_train
1755,3707,Oh come on! Here we go!  Stand by for mission countdown!,Ross,4,1,370,1,3,10,"00:22:05,490","00:22:12,121",370_1_train
1756,4190,"Oh, uh, I... don't... care.",Chandler,0,0,429,1,1,14,"00:03:21,000","00:03:23,452",429_1_train
1757,9570,Great nap.,Joey,0,0,952,0,8,19,"0:18:13,551","0:18:14,573",952_0_train
1758,1313,And what is his name?,Joey,0,0,132,18,8,23,"0:15:02,806","0:15:04,183",132_18_test
1759,9925,"Well, that?s the part where you tell him that I moved to France. When actually I?ll be in Cuba.",Chandler,0,0,980,6,3,11,"00:12:53,497","00:12:58,985",980_6_train
1760,8669,"Monica, why have you brought me here of all places?!",Emily,1,2,866,0,4,23,"0:19:24,371","0:19:26,248",866_0_train
1761,2161,"Huh, well, the girls in the satin nighties on the commercial don’t seem to think it’s that bad.",Phoebe,0,0,212,6,3,16,"00:07:51,637","00:07:55,515",212_6_train
1762,10416,"Not so good, Simmons and I gave him a wedgie.",Chip,0,0,1032,9,4,2,"00:15:29,178","00:15:33,306",1032_9_train
1763,3288,Bye-bye,Joey,4,1,328,7,6,14,"0:21:42,968","0:21:45,117",328_7_train
1764,4310,"No, it’s still wet.",Mona,4,1,441,3,8,17,"0:11:15,345","0:11:16,682",441_3_train
1765,467,Hi.,Joey,0,0,47,10,6,2,"0:14:06,930","0:14:07,636",47_10_test
1766,2858,Pathetic mess?,Joey,0,0,287,5,1,14,"00:02:38,241","00:02:40,450",287_5_train
1767,195,"So, I’ll invite him to brunch tomorrow and you can make nice.",Rachel,0,0,17,23,3,7,"00:14:35,332","00:14:38,126",17_23_test
1768,511,"I mean technically it’s-it’s not against the rules or anything, but it is frowned upon.",Ross,0,0,49,1,6,18,"00:12:58,027","00:13:02,197",49_1_train
1769,5471,"Well, not much has changed in the last five minutes.",Phoebe,0,0,551,0,6,18,"00:15:41,815","00:15:43,858",551_0_train
1770,619,You are!,Danny,4,1,55,13,5,10,"0:11:37,005","0:11:37,527",55_13_train
1771,185,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!",Rachel,2,2,17,6,5,19,"00:06:40,817","00:06:43,735",17_6_train
1772,2695,"Well, I brought the next best thing.",Rachel,0,0,270,3,5,16,"00:15:32,765","00:15:34,223",270_3_train
1773,8107,I found my identical hand twin!,Joey,4,1,817,0,5,23,"00:18:47,000","00:18:49,752",817_0_train
1774,10381,Really? Like how?,Ben,1,2,1029,0,7,16,"00:03:53,983","00:03:57,989",1029_0_train
1775,7656,Nothing! It's over! Dammit! This is regularly scheduled programming!,Chandler,6,2,770,7,5,5,"00:08:36,599","00:08:41,728",770_7_train
1776,4173,So…  I’m gonna go now.,Phoebe,0,0,426,6,8,11,"0:21:35,697","0:21:37,417",426_6_train
1777,7180,We are aware of the problem you are referring to.,The Head Librarian,0,0,715,0,7,1,"00:10:25,249","00:10:29,085",715_0_train
1778,8741,PBS Telethon.,Joey,0,0,873,0,5,4,"00:16:22,147","00:16:23,940",873_0_train
1779,1212,It’s the producers over at Mac and C.H.E.E.S.E.,Joey,0,0,125,9,7,4,"00:14:25,155","00:14:27,240",125_9_test
1780,300,Oh my god.,Ross,1,1,29,3,9,19,"0:17:14,993","0:17:16,036",29_3_test
1781,5491,They’ve been taping those people up there all day.,Monica,0,0,553,4,6,10,"00:08:40,061","00:08:41,770",553_4_train
1782,4117,Look confident.,Joey,2,2,421,5,8,16,"00:13:14,210","00:13:16,085",421_5_train
1783,763,Good for you!!,Joey,6,2,70,8,4,2,"00:10:50,816","00:10:52,400",70_8_train
1784,3202,"And I feel like I’ve conquered the business world, and I feel like I’ve conquered the intellectual world, and now I-I have the most beautiful woman in the world.",Pete,6,2,319,6,3,23,"00:17:59,661","00:18:10,630",319_6_train
1785,7913,I like a girl with a strong jaw.,Chandler,3,2,796,19,9,2,"00:14:33,122","00:14:36,749",796_19_train
1786,3257,Hi there.,Chandler,0,0,324,3,4,1,"00:00:14,597","00:00:16,098",324_3_train
1787,1953,Thank you.,Ross,4,1,195,4,3,5,"0:18:50,712","0:18:53,173",195_4_train
1788,8540,": Yeah, um...  You know you, you should just forget about what I said under the bridge, I was talkin'",Phoebe,0,0,852,3,1,17,"00:19:12,609","00:19:21,742",852_3_train
1789,1569,"Hi, sweetie!",Rachel,4,1,160,1,3,14,"0:05:29,714","0:05:30,891",160_1_train
1790,9239,But I do know that it’s some time tomorrow.,Chandler,4,1,923,13,4,15,"00:07:07,343","00:07:10,137",923_13_train
1791,5723,You got a better idea?,Joey,0,0,576,3,2,6,"0:16:02,393","0:16:03,178",576_3_train
1792,2922,"Whoa, that",Rachel,0,0,294,1,6,22,"0:12:40,259","0:12:40,871",294_1_train
1793,4963,"So, could I just move in with you for a couple days?",Phoebe,0,0,505,9,7,2,"00:02:22,433","00:02:26,103",505_9_train
1794,2869,You’ve sung Happy Birthday to 20 different women today!,Gunther,1,2,288,3,6,13,"00:15:44,526","00:15:47,278",288_3_train
1795,9622,"No-no, they're not very nice people.",Rachel,0,0,956,8,5,10,"0:18:12,857","0:18:15,221",956_8_train
1796,8949,"If that happens at another building that I manage, people are gonna start asking questions.",Mr. Treeger,0,0,895,7,8,3,"00:07:59,729","00:08:03,523",895_7_train
1797,401,It’s Joshua.,Rachel,6,2,41,4,4,14,"0:17:41,359","0:17:42,529",41_4_test
1798,680,"You know, Junior Miss is where I started. Oh, I had to sleep with the",Joanna,0,0,65,3,4,9,"00:04:25,598","00:04:31,603",65_3_dev
1799,9512,"Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?",The Cooking Teacher,0,0,947,8,8,21,"00:09:19,685","00:09:26,316",947_8_train
1800,7948,Ok.,Ross,0,0,801,3,2,6,"00:10:17,116","00:10:18,450",801_3_train
1801,3491,Yeah baby!,Ross,4,1,348,1,8,18,"00:08:55,000","00:08:56,023",348_1_train
1802,2229,Yeah that works.,Rachel,0,0,221,4,4,18,"00:12:00,000","00:12:02,387",221_4_train
1803,4931,Okay! Come on! Let's go! All right!,Chandler,4,1,503,8,5,24,"0:12:13,483","0:12:14,011",503_8_train
1804,1430,No.,Ross,0,0,147,9,1,5,"00:07:50,887","00:07:52,179",147_9_train
1805,1287,"Oh, everything went great.",Rachel,4,1,131,3,8,3,"0:21:27,290","0:21:29,298",131_3_test
1806,9819,I mean doesn't she have any y'know other stripper moms friends of her own?,Rachel,6,2,977,4,3,12,"00:21:10,269","00:21:13,813",977_4_train
1807,8816,What is the big deal? It’s not like we’re exclusive.,Joey,3,2,884,12,4,7,"00:02:28,898","00:02:32,484",884_12_train
1808,9628,Danny! Hurry up! The bath is getting cold!,Krista,0,0,956,14,5,10,"00:18:30,317","00:18:33,820",956_14_train
1809,7566,No. Not anymore.,Chandler,0,0,759,1,3,4,"00:16:46,255","00:16:48,256",759_1_train
1810,135,This sounds like a hernia. You have to—you-you go to the doctor!,Chandler,1,2,12,8,6,4,"00:10:21,704","00:10:24,706",12_8_train
1811,4172,"I’m gonna, I’m gonna want him back.",Phoebe,0,0,426,5,8,11,"0:21:33,725","0:21:35,697",426_5_train
1812,2111,"Oh, y'know the same thing happened to me one time.",Joey,0,0,208,1,5,10,"00:15:15,506","00:15:18,666",208_1_train
1813,8887,"Oh, I know. I could only think of two names, him and Ed Begley Jr. and then I remembered he’s gay.",Phoebe,0,0,889,3,8,1,"00:03:08,271","00:03:15,819",889_3_train
1814,1630,What do you think?,Joey,4,1,165,18,4,7,"0:15:08,375","0:15:10,097",165_18_train
1815,3634,And!! Isabella Rosselini.,Ross,4,1,361,10,3,5,"00:08:52,865","00:08:55,116",361_10_train
1816,4409,"It’s too complicated with you and Rachel and the baby, I-I just… It just wasn’t meant to be.",Mona,3,2,449,10,8,17,"00:21:13,063","00:21:20,444",449_10_train
1817,8197,Hey.,All,0,0,823,0,3,3,"00:15:59,959","00:16:01,250",823_0_train
1818,6059,"Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica.",Joey,0,0,608,9,1,7,"00:21:29,079","00:21:34,333",608_9_train
1819,1280,No. You?,Kate,0,0,129,13,3,22,"0:10:52,693","0:10:53,465",129_13_train
1820,2280,"That’s horrible! Well, you did the right thing man.",Joey,5,2,231,11,3,21,"00:17:44,646","00:17:47,315",231_11_test
1821,5999,Can't wait.,Julie,0,0,605,8,1,24,"00:21:49,725","00:21:51,017",605_8_train
1822,8508,That really was some of your best work.,Monica,4,1,850,0,7,12,"00:21:17,359","00:21:19,777",850_0_train
1823,2005,What?!,Ross,1,2,200,2,6,23,"0:13:48,744","0:13:49,166",200_2_train
1824,980,What?!,Phoebe,1,2,92,5,6,11,"0:12:22,658","0:12:23,326",92_5_dev
1825,3959,"Look, I can listen to the radio, huh?",Joey,0,0,404,14,6,12,"0:03:10,065","0:03:12,123",404_14_train
1826,7959,"Oo, where are the seats?",Phoebe,4,1,802,3,8,10,"0:21:35,252","0:21:36,379",802_3_train
1827,4308,I am so sorry I spilled wine all over your shirt.,Mona,3,2,441,1,8,17,"00:11:10,086","00:11:13,505",441_1_train
1828,10321,"Okay now, before I make my final decision I uh, I just want to make sure our personalities match.",Joey,0,0,1024,5,6,3,"00:21:09,476","00:21:15,356",1024_5_train
1829,2709,and that was all before 10 o’clock.,Emily,0,0,272,0,4,23,"00:05:08,266","00:05:09,933",272_0_test
1830,7800,Clearly there's a vibe going on between us.,Joey,0,0,787,8,6,7,"00:17:28,714","00:17:31,382",787_8_train
1831,8115,Do you wanna know the first thing she said when she came back from her lunch with Richard?,Phoebe,0,0,817,8,5,23,"00:20:36,902","00:20:40,154",817_8_train
1832,8285,She was totally at my mercy.,Ross,4,1,832,10,4,10,"00:00:36,786","00:00:40,748",832_10_train
1833,803,You think it looked amazing?,Rachel,3,2,76,7,8,4,"00:19:56,153","00:19:59,280",76_7_train
1834,3144,"Ohh… I mean two best friends falling in love, how often does that happen?",Rachel,4,1,314,2,6,25,"00:02:38,324","00:02:41,034",314_2_train
1835,7631,"Uh-oh, uh-oh, the laundry's done.",Ross,2,2,767,6,1,5,"00:16:35,744","00:16:41,457",767_6_train
1836,5375,Yay!,Ross,4,1,541,10,6,15,"0:14:22,237","0:14:23,491",541_10_train
1837,3214,Yeah.,Pete,0,0,319,18,3,23,"00:19:00,055","00:19:01,389",319_18_train
1838,5547,You told this guy that I was looking for a fling?! You don’t tell the guy that!,Rachel,6,2,558,6,4,10,"00:11:14,048","00:11:20,095",558_6_train
1839,154,Hey Toby!,Bob,4,1,14,0,8,5,"0:16:07,675","0:16:08,267",14_0_dev
1840,1332,"So to sum up, I’m Professor Geller.",Ross,0,0,136,5,8,12,"0:06:43,444","0:06:47,532",136_5_train
1841,314,Ross's what?,Rachel,1,1,30,4,3,3,"00:17:14,450","00:17:15,491",30_4_test
1842,6389,Hey!,Ross,1,1,638,2,7,13,"00:06:00,318","00:06:01,818",638_2_train
1843,8031,"Okay, here we go. Ready?",Joey,0,0,809,13,6,6,"00:08:47,652","00:08:48,944",809_13_train
1844,589,"What, you can do it in the parking lot of a Taco Bell, but you    can't do it at a doctor's office?",Janice,6,2,60,5,9,21,"00:18:34,488","00:18:39,492",60_5_test
1845,3710,Hey.,Joey,0,0,371,0,3,3,"0:19:36,049","0:19:36,471",371_0_train
1846,6847,Ooh!,Ross,1,2,673,18,6,2,"00:16:15,474","00:16:16,766",673_18_train
1847,6718,"Okay, it’ll take just a little while to prepare the embryos.",Dr. Zane,0,0,665,3,4,12,"00:05:48,681","00:05:52,434",665_3_train
1848,9646,"All right, that I’ll retract.",Monica,0,0,960,2,4,9,"00:09:24,397","00:09:26,815",960_2_train
1849,10095,"God, what a mess.",Phoebe,0,0,1006,5,6,18,"00:20:00,824","00:20:03,159",1006_5_train
1850,2082,What are you talking about alone? What about Ross?,Joey,1,2,208,8,8,24,"00:19:17,269","00:19:20,147",208_8_test
1851,6930,"Hey! Hey-hey, now this was no one’s fault Pheebs. Okay? It was an accident.",Rachel,0,0,680,6,6,18,"00:09:11,008","00:09:15,679",680_6_train
1852,5250,"Yeah, this is Frank Buffay and you are standing right there next to him.",Phoebe,6,2,530,7,3,25,"00:19:16,822","00:19:20,241",530_7_train
1853,8977,Oh.,Phoebe,0,0,899,0,4,21,"00:06:28,638","00:06:29,846",899_0_train
1854,5438,"Let's get started. Five, six, a-five six seven eight...",Teacher,0,0,546,11,1,21,"00:05:56,773","00:06:02,694",546_11_train
1855,205,"Okay, okay, okay.  I’ll get the bagels.",Ross,0,0,17,32,3,7,"00:15:21,837","00:15:23,671",17_32_test
1856,8595,"Okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?",Joey,0,0,858,3,4,13,"00:04:23,346","00:04:29,810",858_3_train
1857,8216,She’s not crazy is she?,Joey,1,2,825,0,6,15,"0:08:03,065","0:08:04,233",825_0_train
1858,374,I'm sure that would mean a lot to him.,Chandler,0,0,31,3,9,17,"00:22:22,120","00:22:25,749",31_3_dev
1859,3669,"You know, I mean, it's like we're different.",Chandler,0,0,366,1,1,5,"0:19:24,218","0:19:25,554",366_1_train
1860,2220,Hi Phoebe.,Monica,0,0,220,2,4,22,"0:10:40,265","0:10:42,119",220_2_train
1861,7257,Hi.,Phoebe,0,0,723,2,6,23,"0:21:37,713","0:21:38,464",723_2_train
1862,8458,So thanks for the warm welcome.,Doug,0,0,845,0,3,24,"00:04:02,492","00:04:04,034",845_0_train
1863,9834,Rachel! Rachel!,Friend No. 2,4,1,978,4,3,6,"00:22:14,916","00:22:16,000",978_4_train
1864,6300,"I can smell it a little, bake the pie.",Phoebe,4,1,630,5,6,18,"0:11:52,211","0:11:53,963",630_5_train
1865,107,Oh what? Like your Mr. Cop!,Joey,6,2,10,6,5,20,"0:07:14,475","0:07:16,237",10_6_dev
1866,46,What?,Monica,0,0,4,1,4,14,"0:08:43,439","0:08:43,951",4_1_test
1867,4228,I was just trying to bring a little culture to the group.,Chandler,3,2,431,17,5,2,"00:15:26,175","00:15:28,676",431_17_train
1868,2431,"That's so Janine, you-you-you know what, do you know we're doing right now?",Ross,4,1,239,3,6,7,"00:21:27,286","00:21:32,164",239_3_train
1869,9994,"Do you my sister’s teeny-tiny little brain comprehends that people took time out of their lives to fly thousands of miles to be here, huh?",Ross,6,2,996,4,4,23,"00:11:00,493","00:11:10,710",996_4_train
1870,10009,"And if, and if you don’t understand how important this is to me, well then, perhaps we shouldn’t get married at all!",Emily,6,2,996,19,4,23,"00:11:55,965","00:12:01,594",996_19_train
1871,717,"No you’re not, you’re wondering which cushion it is.",Phoebe,0,0,66,12,3,6,"00:15:17,791","00:15:20,460",66_12_train
1872,809,"[Joey and Ross make impressed faces] Then raspberries, more ladyfingers, then beef sautéed with peas and onions, [Joey and Ross look like something’s wrong.]",Rachel,0,0,86,3,6,9,"00:07:45,381","00:07:49,634",86_3_test
1873,5425,Got the keys?,Monica,0,0,545,12,1,9,"0:14:09,849","0:14:10,517",545_12_train
1874,7762,No way!,All,1,1,775,10,1,7,"00:06:18,211","00:06:19,294",775_10_train
1875,266,Then what?,Chandler,0,0,22,7,1,4,"00:17:55,282","00:17:56,365",22_7_dev
1876,9927,"Well, you're gonna.",Chandler,0,0,990,2,1,13,"00:13:10,372","00:13:13,249",990_2_train
1877,6555,"There's a beautiful woman at eight, nine, ten o'clock!",Chandler,4,1,652,5,1,6,"00:02:08,294","00:02:12,172",652_5_train
1878,2702,"You're not serious, I mean, you really... you really talk to it?",Ross,1,2,270,14,1,9,"00:06:09,702","00:06:13,914",270_14_test
1879,3635,"Ooh-hoo. Very hot, very sexy. But ah, y'know she’s too international, y'know she’s never gonna be around.",Chandler,4,1,361,11,3,5,"00:08:55,284","00:09:01,998",361_11_train
1880,1929,She’s sleeping.,Joey,0,0,191,5,6,5,"0:21:34,961","0:21:35,729",191_5_train
1881,907,"Y'know, the-the old Monica would-would remind you to scrub that Teflon pan with a plastic brush...But I'm not gonna do that.",Monica,0,0,96,20,1,6,"00:13:21,717","00:13:28,848",96_20_test
1882,9387,You missed you’re chance!,Phoebe,3,2,936,18,4,23,"0:21:07,440","0:21:07,577",936_18_train
1883,3217,What do you think?,Pete,0,0,319,21,3,23,"00:19:10,482","00:19:12,150",319_21_train
1884,9295,Die Hard,Chandler,0,0,930,1,7,6,"00:02:17,804","00:02:21,098",930_1_train
1885,4811,"I know, it's beautiful. Amazing.",Chandler,4,1,488,0,5,2,"00:21:39,589","00:21:41,882",488_0_train
1886,505,"Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of",Ross,0,0,47,1,3,17,"00:12:07,893","00:12:14,524",47_1_dev
1887,2136,"Oh you’re awesome! And, in that last speech? You soaked me.",Richard,4,1,210,8,7,23,"00:18:44,957","00:18:48,584",210_8_train
1888,249,This is disgusting!,Monica,5,2,20,5,5,10,"0:21:57,662","0:21:58,196",20_5_dev
1889,9496,We are not going to whistle.,Monica,6,2,946,9,1,11,"0:00:28,870","0:00:30,007",946_9_train
1890,512,It’s not that kind of anniversary.,Carol,0,0,47,8,3,17,"00:12:37,381","00:12:39,090",47_8_dev
1891,1814,"All-all right, well make sure you tell him that Joey Tribbiani stopped by to drop off all of these clothes.",Joey,0,0,183,4,6,22,"00:13:47,618","00:13:51,746",183_4_test
1892,5374,Yay!,Ben,4,1,541,9,6,15,"0:14:21,485","0:14:22,237",541_9_train
1893,920,"Wow, this is so cool, you guys. The entire city is blacked out!",Rachel,1,1,98,0,1,7,"00:01:42,143","00:01:46,230",98_0_test
1894,3717,"Oh yeah, picked a guy, 37135.",Monica,0,0,371,7,3,3,"00:19:46,476","00:19:49,854",371_7_train
1895,9972,Okay.,Phoebe,0,0,992,12,1,13,"0:16:21,147","0:16:22,050",992_12_train
1896,4418,Brides magazines?,Monica,1,1,450,5,3,23,"00:13:31,560","00:13:32,727",450_5_train
1897,6989,Wait!,Rachel,1,1,687,4,7,9,"0:03:43,598","0:03:44,160",687_4_train
1898,1387,I'll help you.,Ross,0,0,140,14,5,10,"00:06:28,471","00:06:29,596",140_14_test
1899,7382,Ooh!,Chandler,6,2,737,5,7,12,"00:04:22,011","00:04:23,095",737_5_train
1900,1555,"Hello sir, you know Monica.",Chandler,0,0,158,8,9,1,"00:07:48,009","00:07:52,095",158_8_train
1901,1677,"I don’t believe this! When someone asks you in for lemonade, and to you that means they wanna have sex?",Monica,5,2,170,6,3,6,"00:12:54,982","00:13:00,528",170_6_train
1902,9,"Ohh, you guys, remember that cute client I told you about? I bit him.",Phoebe,0,0,1,6,4,4,"00:12:45,347","00:12:50,852",1_6_dev
1903,3640,Y’know what I think it is?,Ross,0,0,362,1,8,24,"00:04:34,011","00:04:35,638",362_1_train
1904,8498,"I know! I know! It turns out that one of the casting ladies has actually seen me in a play, so I steered clear of her",Joey,4,1,849,2,5,18,"00:03:57,320","00:04:02,699",849_2_train
1905,2474,"Okay, ah, see ya Pheebs.",Leslie,0,0,250,4,3,14,"00:03:19,782","00:03:23,994",250_4_test
1906,7845,"Oh, you know, the writing was good, and the director is good,    and... and my co-star's good",Joey,4,1,792,3,9,19,"00:09:24,273","00:09:32,197",792_3_train
1907,7714,"Hey, how, how did you do that?",Stranger,1,1,774,10,2,4,"00:01:24,542","00:01:26,835",774_10_train
1908,7689,Oh! Thank God!,Rachel,4,1,772,4,6,15,"00:20:32,356","00:20:35,066",772_4_train
1909,156,Bye!,Phoebe,0,0,15,3,5,20,"0:13:24,386","0:13:24,929",15_3_test
